year,region1,region2,industry1,industry2,amount
2019,IN,WL,GASDI,PADDY,2.23
2019,IN,WE,HEAVY,GLASS,2.23
2019,IN,WL,MOTO1,PROCE,2.23
2019,IN,WM,TRANS,RADIO,2.23
2019,IN,MX,ELECT,RECRE,2.23
2019,IN,AT,OILSE,FOOD5,2.23
2019,IN,CN,CROPS,BITUM,2.23
2019,IN,WF,GASDI,PFERT,2.23
2019,IN,GB,TRANS,CRUDE,2.22
2019,IN,WA,SALEM,BEVER,2.22
2019,IN,NL,BUSIN,MACHI,2.22
2019,IN,DE,ELECT,CHEMI,2.22
2019,IN,MT,KEROS,TRANS,2.22
2019,IN,WL,TEXTI,KEROS,2.22
2019,IN,US,TEXTI,EDUCA,2.22
2019,IN,WM,TEXTI,WEARI,2.22
2019,IN,LU,MOTOR,RENTI,2.22
2019,IN,SE,RUBBE,MACHI,2.22
2019,IN,ES,ELECT,DISTR,2.22
2019,IN,ZA,PAPER,WOODW,2.22
2019,IN,CA,WEARI,HEALT,2.22
2019,IN,WM,MOTOR,ELEC1,2.22
2019,IN,JP,VEGE1,MOTOR,2.22
2019,IN,WL,FABRI,EDUCA,2.22
2019,IN,US,POSTT,COMPU,2.22
2019,IN,GB,RADIO,BUSIN,2.22
2019,IN,WF,MOTOR,NONME,2.22
2019,IN,DE,CHEM1,COPP1,2.22
2019,IN,JP,BUSIN,PUBLI,2.22
2019,IN,RU,RUBBE,CHEMI,2.22
2019,IN,CZ,BUSIN,OFFIC,2.22
2019,IN,WF,TEXTI,RADIO,2.22
2019,IN,JP,CHEM1,ALUM1,2.21
2019,IN,JP,NONF1,MACHI,2.21
2019,IN,WL,NAPHT,FOOD4,2.21
2019,IN,WM,RESEA,OFFIC,2.21
2019,IN,WA,PRIVA,AIRTR,2.21
2019,IN,DE,CROPS,TEXTI,2.21
2019,IN,CA,CHEM1,WHEAT,2.21
2019,IN,GB,CHEM1,FABRI,2.21
2019,IN,CH,CHEM1,MEMBE,2.21
2019,IN,WM,BEVER,POULT,2.21
2019,IN,US,RADIO,HOTEL,2.21
2019,IN,GB,PAPER,PRINT,2.21
2019,IN,RU,FABRI,MOTOR,2.21
2019,IN,CZ,LANDT,SUPPO,2.21
2019,IN,BR,CHEM1,WHEAT,2.21
2019,IN,CA,NONME,CRUDE,2.21
2019,IN,WE,GASDI,BEVER,2.21
2019,IN,CN,FORES,CHEM1,2.21
2019,IN,WA,OILSE,RETA1,2.21
2019,IN,ZA,CHEM1,AIRTR,2.21
2019,IN,JP,FABRI,FURNI,2.21
2019,IN,WL,MEDIC,LANDT,2.21
2019,IN,NL,CROPS,CATTL,2.21
2019,IN,WM,RUBBE,NATU1,2.21
2019,IN,WL,MOTOR,RETAI,2.21
2019,IN,AU,MOTO1,SALEM,2.21
2019,IN,DK,ELECT,FABRI,2.21
2019,IN,JP,ELECT,OFFIC,2.21
2019,IN,BR,ELECT,FURNI,2.21
2019,IN,WM,FISH5,RESEA,2.21
2019,IN,NL,BASIC,TRANS,2.21
2019,IN,GB,HOTEL,COMPU,2.21
2019,IN,WM,TRANS,ELEC6,2.21
2019,IN,WM,OILSE,FURNI,2.21
2019,IN,WE,MOTOR,CERAM,2.20
2019,IN,DE,MEDIC,RESEA,2.20
2019,IN,PT,BASIC,WOODW,2.20
2019,IN,WL,RADIO,SALEM,2.20
2019,IN,WA,RUBBE,INSUR,2.20
2019,IN,BG,CHEM1,RUBBE,2.20
2019,IN,WM,OILSE,OFFIC,2.20
2019,IN,FR,HOTEL,MOTO1,2.20
2019,IN,CZ,BUSIN,MOTO1,2.20
2019,IN,WA,TEXTI,WHOLE,2.20
2019,IN,AT,CROPS,FOOD5,2.20
2019,IN,ID,CROPS,TOBAC,2.20
2019,IN,AT,BUSIN,COMPU,2.20
2019,IN,CN,CHEM1,NONF1,2.20
2019,IN,WA,AUXIL,OFFIC,2.20
2019,IN,ES,ALUM1,ELECT,2.20
2019,IN,WL,MOTO1,ALUM1,2.20
2019,IN,WL,MOTO1,FABRI,2.20
2019,IN,WE,MOTOR,PAPER,2.20
2019,IN,WM,SUGA1,POULT,2.20
2019,IN,WA,COPP1,PLAST,2.19
2019,IN,WA,LIQUE,BIOGA,2.19
2019,IN,ZA,CHEM1,OILSE,2.19
2019,IN,CH,CHEM1,RECRE,2.19
2019,IN,MX,CHEM1,RADIO,2.19
2019,IN,RU,CHEM1,HOTEL,2.19
2019,IN,AU,FOOD5,WOODW,2.19
2019,IN,JP,CHEM1,EDUCA,2.19
2019,IN,RU,ELECT,FABRI,2.19
2019,IN,CN,CHEM1,RAILW,2.19
2019,IN,WA,BITUM,ALUM1,2.19
2019,IN,DE,ELECT,PLAST,2.19
2019,IN,WM,MOTO1,HEAVY,2.19
2019,IN,WA,HEAVY,PADDY,2.19
2019,IN,IE,KEROS,AIRTR,2.19
2019,IN,WM,GASDI,BUSIN,2.19
2019,IN,TR,MOTOR,RAILW,2.19
2019,IN,BR,RUBBE,WHOLE,2.19
2019,IN,RU,CHEM1,PAPER,2.19
2019,IN,GB,COMPU,COMPU,2.19
2019,IN,NL,TRANS,TRANS,2.19
2019,IN,WA,BITU1,NONME,2.19
2019,IN,TR,TEXTI,WEARI,2.19
2019,IN,SI,TEXTI,TEXTI,2.19
2019,IN,WE,RUBBE,CRUDE,2.19
2019,IN,IT,PREC1,FOUND,2.18
2019,IN,WF,FABRI,TRANS,2.18
2019,IN,GB,GASDI,BUSIN,2.18
2019,IN,WM,WEARI,NATUR,2.18
2019,IN,WM,FABRI,LEATH,2.18
2019,IN,IT,VEGE1,BEVER,2.18
2019,IN,WA,PFERT,RECRE,2.18
2019,IN,PL,ELECT,RUBBE,2.18
2019,IN,WF,MOTO1,INSUR,2.18
2019,IN,WF,TRANS,SEACO,2.18
2019,IN,WF,RADIO,FINAN,2.18
2019,IN,WL,FABRI,TRAN2,2.18
2019,IN,WA,SUPPO,SUGA1,2.18
2019,IN,US,TEXTI,FOOD5,2.18
2019,IN,ES,CHEM1,MOTOR,2.18
2019,IN,ZA,RUBBE,WOODW,2.18
2019,IN,WA,NONME,NONME,2.18
2019,IN,GB,PRINT,HEALT,2.18
2019,IN,CN,GASDI,CHEM1,2.18
2019,IN,TR,DAIRY,HEALT,2.18
2019,IN,BE,CROPS,CROPS,2.18
2019,IN,US,BUSIN,FOOD5,2.18
2019,IN,WM,GASDI,FORES,2.18
2019,IN,WA,BASIC,BIOGA,2.18
2019,IN,ES,COPP1,COPP1,2.18
2019,IN,GB,RETA1,RENTI,2.18
2019,IN,WM,VEGET,KERO1,2.18
2019,IN,FR,ELECT,FOOD5,2.18
2019,IN,NO,ELECT,PUBLI,2.18
2019,IN,CA,FOOD5,DAIRY,2.17
2019,IN,NO,CHEM1,CRUDE,2.17
2019,IN,WE,MOTOR,HEALT,2.17
2019,IN,CH,FABRI,MACHI,2.17
2019,IN,NO,CHEM1,RUBBE,2.17
2019,IN,DE,CHEM1,TRANS,2.17
2019,IN,WA,LANDT,WOOLS,2.17
2019,IN,DK,RUBBE,SALEM,2.17
2019,IN,WM,ELECT,PUBLI,2.17
2019,IN,KR,NONME,NONME,2.17
2019,IN,FR,COMPU,FINAN,2.17
2019,IN,CN,PAPER,PFERT,2.17
2019,IN,WA,PREC1,RENTI,2.17
2019,IN,RU,NONME,CONST,2.17
2019,IN,SK,BASIC,MACHI,2.17
2019,IN,JP,WEARI,LANDT,2.17
2019,IN,GB,RETA1,MACHI,2.17
2019,IN,KR,GASDI,CHEM1,2.17
2019,IN,US,SALEM,MOTO1,2.17
2019,IN,CN,HEAVY,CEMEN,2.17
2019,IN,CN,HEAVY,WHOLE,2.17
2019,IN,CH,RUBBE,OFFIC,2.17
2019,IN,RU,RADIO,ELEC1,2.16
2019,IN,GB,MOTO1,RESEA,2.16
2019,IN,ES,MOTO1,BUSIN,2.16
2019,IN,WA,AUXIL,MEATA,2.16
2019,IN,JP,FABRI,FABRI,2.16
2019,IN,DK,SEACO,MOTO1,2.16
2019,IN,WE,ALUM1,CONST,2.16
2019,IN,WA,WHOLE,FINAN,2.16
2019,IN,WA,SUPPO,ANTHR,2.16
2019,IN,WA,NONME,CERAM,2.16
2019,IN,DE,COMPU,RENTI,2.16
2019,IN,TR,FURNI,PUBLI,2.16
2019,IN,ZA,RUBBE,BUSIN,2.16
2019,IN,ZA,WEARI,HEALT,2.16
2019,IN,WA,CROPS,VEGE1,2.16
2019,IN,TR,TEXTI,CONST,2.16
2019,IN,CN,MOTOR,RECRE,2.16
2019,IN,WA,OILSE,TEXTI,2.16
2019,IN,FR,WEARI,DIST1,2.16
2019,IN,PT,MOTOR,HEAVY,2.16
2019,IN,WA,RECRE,RECRE,2.16
2019,IN,WA,PRINT,PUBLI,2.16
2019,IN,WA,WHOLE,DAIRY,2.16
2019,IN,CN,HEAVY,PFERT,2.16
2019,IN,MX,RUBBE,FABRI,2.16
2019,IN,PL,ELECT,REALE,2.16
2019,IN,FR,MOTOR,INLAN,2.16
2019,IN,GR,PAPER,PAPER,2.16
2019,IN,WA,LEAD1,BIODI,2.16
2019,IN,FR,BUSIN,HOTEL,2.16
2019,IN,CN,PAPER,REALE,2.15
2019,IN,FR,CHEM1,COMPU,2.15
2019,IN,IE,WHOLE,RENTI,2.15
2019,IN,IE,FORES,DIST1,2.15
2019,IN,IT,BUSIN,WOODW,2.15
2019,IN,WF,TEXTI,ELECT,2.15
2019,IN,WM,PROCE,KERO1,2.15
2019,IN,WE,HEAVY,93197,2.15
2019,IN,HU,RUBBE,MOTO1,2.15
2019,IN,WM,MOTOR,SECO9,2.15
2019,IN,ID,CHEM1,GLASS,2.15
2019,IN,KR,FOOD5,HOTEL,2.15
2019,IN,DE,RADIO,RADIO,2.15
2019,IN,FR,VEGE1,SUGA1,2.15
2019,IN,WA,MEDIC,LANDT,2.15
2019,IN,KR,TEXTI,CONST,2.15
2019,IN,WM,GLASS,WOODW,2.15
2019,IN,WM,WEARI,RECRE,2.15
2019,IN,IE,RETA1,RENTI,2.15
2019,IN,AU,TEXTI,RECRE,2.15
2019,IN,IT,BUSIN,FOODW,2.15
2019,IN,CN,FABRI,TRANS,2.15
2019,IN,NL,RUBBE,FOOD5,2.15
2019,IN,CA,CHEM1,ALUM1,2.15
2019,IN,WA,SALEM,OILSE,2.15
2019,IN,DE,PUBLI,WHOLE,2.15
2019,IN,WL,MOTO1,NONME,2.15
2019,IN,CZ,CHEM1,CEREA,2.15
2019,IN,MX,RUBBE,MACHI,2.15
2019,IN,FR,HOTEL,SUPPO,2.15
2019,IN,FI,LANDT,PULP5,2.15
2019,IN,ES,WOODW,WOODW,2.15
2019,IN,FR,OFFIC,TRANS,2.15
2019,IN,CZ,CHEM1,OILSE,2.14
2019,IN,ZA,RUBBE,OFFIC,2.14
2019,IN,WF,FABRI,FINAN,2.14
2019,IN,WA,GLASS,FOOD5,2.14
2019,IN,WL,TEXTI,VEGE1,2.14
2019,IN,JP,WHOLE,RADIO,2.14
2019,IN,CN,MEDIC,CRUDE,2.14
2019,IN,IT,ALUM1,TRANS,2.14
2019,IN,WM,GLASS,BUSIN,2.14
2019,IN,FR,ELECT,RAILW,2.14
2019,IN,HU,HOTEL,BUSIN,2.14
2019,IN,BR,FABRI,TRANS,2.14
2019,IN,WA,PAPER,PIGS9,2.14
2019,IN,WA,93197,93197,2.14
2019,IN,WM,PRINT,HEALT,2.14
2019,IN,SE,COMPU,RENTI,2.14
2019,IN,JP,FURNI,WHOLE,2.14
2019,IN,FR,WHOLE,WOODW,2.14
2019,IN,JP,WEARI,BASIC,2.14
2019,IN,WA,LANDT,CATTL,2.14
2019,IN,WM,TOBAC,NATUR,2.14
2019,IN,US,VEGE1,HOTEL,2.14
2019,IN,IT,HOTEL,GLASS,2.14
2019,IN,IT,CHEM1,RESEA,2.14
2019,IN,WM,RUBBE,NONME,2.13
2019,IN,WL,ELECT,PRINT,2.13
2019,IN,US,MOTOR,DIST1,2.13
2019,IN,IT,GLASS,MOTO1,2.13
2019,IN,WF,FABRI,CEREA,2.13
2019,IN,WA,FINAN,PFERT,2.13
2019,IN,RU,RADIO,FISH5,2.13
2019,IN,ZA,MOTO1,TEXTI,2.13
2019,IN,LV,RUBBE,RUBBE,2.13
2019,IN,WA,SEACO,HEALT,2.13
2019,IN,ID,FABRI,RADIO,2.13
2019,IN,WF,HEAVY,MEDIC,2.13
2019,IN,JP,FURNI,EDUCA,2.13
2019,IN,DE,ALUM1,ALUM1,2.13
2019,IN,DE,COPP1,BASIC,2.13
2019,IN,KR,CHEM1,CERAM,2.13
2019,IN,WE,TRANS,INSUR,2.13
2019,IN,ID,CHEM1,BEVER,2.13
2019,IN,MX,TEXTI,WHOLE,2.13
2019,IN,WE,TRANS,RETA1,2.13
2019,IN,DE,FURNI,FABRI,2.13
2019,IN,DK,COMPU,BUSIN,2.13
2019,IN,BR,FURNI,CONST,2.13
2019,IN,ZA,CHEM1,ELEC1,2.13
2019,IN,DE,ELECT,ELEC1,2.13
2019,IN,WA,NONME,CRUDE,2.13
2019,IN,WA,PFERT,TEXTI,2.13
2019,IN,TR,PROCE,PLANT,2.13
2019,IN,WF,PROCE,BEVER,2.13
2019,IN,AU,CROPS,FOOD5,2.13
2019,IN,BR,RUBBE,AIRTR,2.13
2019,IN,WM,SANDC,PFERT,2.13
2019,IN,AU,CHEM1,PRINT,2.12
2019,IN,US,COMPU,RETAI,2.12
2019,IN,CA,BASIC,NONME,2.12
2019,IN,CA,BASIC,FOUND,2.12
2019,IN,IT,TEXTI,MOTO1,2.12
2019,IN,GB,CHEM1,EDUCA,2.12
2019,IN,DE,MEDIC,TRANS,2.12
2019,IN,MX,CERAM,WHOLE,2.12
2019,IN,BE,CHEM1,OFFIC,2.12
2019,IN,US,GASDI,CEMEN,2.12
2019,IN,BE,GASDI,CONST,2.12
2019,IN,GB,RETA1,TRANS,2.12
2019,IN,DE,PRINT,BUSIN,2.12
2019,IN,NO,MEDIC,CONST,2.12
2019,IN,ZA,GASDI,SUGAR,2.12
2019,IN,WM,GLASS,FABRI,2.12
2019,IN,WE,GASDI,FISH5,2.12
2019,IN,ZA,PROCE,LEATH,2.12
2019,IN,ZA,TRANS,FOOD5,2.12
2019,IN,WM,FURNI,MEATC,2.12
2019,IN,WA,SUPPO,RADIO,2.12
2019,IN,KR,FOOD5,BEVER,2.12
2019,IN,WA,FABRI,INSUR,2.12
2019,IN,GB,WEARI,WHOLE,2.12
2019,IN,CH,GLASS,GLASS,2.12
2019,IN,WM,FABRI,TEXTI,2.12
2019,IN,WM,HEAVY,WHOLE,2.12
2019,IN,WA,ALUM1,RENTI,2.12
2019,IN,JP,FURNI,SALEM,2.12
2019,IN,BR,CHEM1,COKEO,2.12
2019,IN,WF,LIQUE,CHARC,2.12
2019,IN,WA,FINAN,FOOD5,2.12
2019,IN,FI,COMPU,RESEA,2.12
2019,IN,BE,GASDI,HEAVY,2.12
2019,IN,WL,MOTOR,VEGET,2.11
2019,IN,WM,RADIO,CERAM,2.11
2019,IN,LU,FURNI,PUBLI,2.11
2019,IN,NL,BUSIN,FOOD5,2.11
2019,IN,NL,BASIC,FURNI,2.11
2019,IN,WA,CONST,MEAT1,2.11
2019,IN,FR,LEATH,WHOLE,2.11
2019,IN,CA,FABRI,BEVER,2.11
2019,IN,PL,TRANS,FURNI,2.11
2019,IN,GB,LEATH,HEALT,2.11
2019,IN,FR,FABRI,BASIC,2.11
2019,IN,WA,TRANS,MEATC,2.11
2019,IN,RU,RADIO,EDUCA,2.11
2019,IN,CH,LEATH,LEATH,2.11
2019,IN,NL,COPP1,COPP1,2.11
2019,IN,DK,CHEM1,MACHI,2.11
2019,IN,WF,CERAM,RECRE,2.11
2019,IN,FI,REALE,HOTEL,2.11
2019,IN,RU,RADIO,ELEC3,2.11
2019,IN,WF,CEREA,INSUR,2.11
2019,IN,WA,NONF1,FABRI,2.11
2019,IN,MX,FURNI,CONST,2.11
2019,IN,WE,TRANS,RECRE,2.11
2019,IN,RU,HOTEL,WOODW,2.11
2019,IN,CA,ELECT,RETA1,2.11
2019,IN,AU,WOODW,WOODW,2.11
2019,IN,WM,GASDI,RUBBE,2.11
2019,IN,GB,AUXIL,AUXIL,2.11
2019,IN,WA,RESEA,OFFIC,2.11
2019,IN,RU,FINAN,FINAN,2.11
2019,IN,WA,TEXTI,MOTOR,2.10
2019,IN,KR,HEAVY,HEAVY,2.10
2019,IN,WL,MOTOR,DAIRY,2.10
2019,IN,WM,MEDIC,FABRI,2.10
2019,IN,WM,GASDI,SALEM,2.10
2019,IN,WA,FURNI,NATUR,2.10
2019,IN,NL,GASDI,FURNI,2.10
2019,IN,JP,PRIVA,LUBRI,2.10
2019,IN,US,BUSIN,COLLE,2.10
2019,IN,WE,PAPER,FOOD5,2.10
2019,IN,WM,RESEA,FINAN,2.10
2019,IN,WL,ELECT,PAPER,2.10
2019,IN,FI,LANDT,COMPU,2.10
2019,IN,WF,RUBBE,NATUR,2.10
2019,IN,WM,ELECT,SUGAR,2.10
2019,IN,NO,RUBBE,CONST,2.10
2019,IN,WA,FINAN,MEAT1,2.10
2019,IN,CN,MEDIC,PLAST,2.10
2019,IN,CN,FABRI,FURNI,2.10
2019,IN,GB,RUBBE,FURNI,2.10
2019,IN,JP,ELECT,ELEC1,2.10
2019,IN,WA,LANDT,ELEC4,2.10
2019,IN,IT,TEXTI,WHOLE,2.10
2019,IN,FR,NONF1,OFFIC,2.10
2019,IN,JP,BUSIN,HEALT,2.10
2019,IN,WM,TOBAC,HEAVY,2.10
2019,IN,JP,MOTO1,CONST,2.10
2019,IN,IT,CHEM1,TRANS,2.10
2019,IN,JP,FURNI,DIST1,2.10
2019,IN,WF,RUBBE,COMPU,2.10
2019,IN,PL,CHEM1,RETA1,2.10
2019,IN,CA,RUBBE,BUSIN,2.10
2019,IN,WM,MOTOR,ELEC5,2.10
2019,IN,WE,CROPS,RAWMI,2.10
2019,IN,WL,GLASS,GLASS,2.10
2019,IN,AU,ELECT,POSTT,2.10
2019,IN,KR,MOTOR,TRANS,2.10
2019,IN,WM,PROCE,ALUMI,2.10
2019,IN,HU,CHEM1,93197,2.09
2019,IN,KR,WEARI,TRANS,2.09
2019,IN,WA,RAILW,MEMBE,2.09
2019,IN,WA,VEGET,BITUM,2.09
2019,IN,BE,TRANS,TRANS,2.09
2019,IN,WL,MOTO1,BUSIN,2.09
2019,IN,WA,VEGE1,RETA1,2.09
2019,IN,WM,CEMEN,CEMEN,2.09
2019,IN,SE,REALE,BUSIN,2.09
2019,IN,KR,GASDI,TRANS,2.09
2019,IN,WM,GLASS,RETA1,2.09
2019,IN,WM,CROPS,FOOD3,2.09
2019,IN,MX,RADIO,RETA1,2.09
2019,IN,WA,NONME,LEATH,2.09
2019,IN,WF,PRINT,REALE,2.09
2019,IN,DE,POSTT,POSTT,2.09
2019,IN,IT,PLAST,CHEM1,2.09
2019,IN,ZA,TRANS,CHEM1,2.09
2019,IN,SE,BUSIN,RETA1,2.09
2019,IN,DE,RUBBE,PUBLI,2.09
2019,IN,HR,CHEM1,PLAST,2.09
2019,IN,GB,VEGET,VEGET,2.09
2019,IN,TR,FURNI,SUBBI,2.09
2019,IN,AU,WEARI,RETA1,2.09
2019,IN,ID,FOOD5,RETAI,2.09
2019,IN,CH,CHEM1,FINAN,2.08
2019,IN,FR,HOTEL,RUBBE,2.08
2019,IN,WM,PETRO,GLASS,2.08
2019,IN,WM,SUGA1,PROCE,2.08
2019,IN,WE,TRANS,WHOLE,2.08
2019,IN,BE,BUSIN,RESEA,2.08
2019,IN,JP,GASDI,PADDY,2.08
2019,IN,DE,CROPS,MEAT4,2.08
2019,IN,WL,MOTOR,LEATH,2.08
2019,IN,WA,MOTOR,NAPHT,2.08
2019,IN,RU,MOTO1,LANDT,2.08
2019,IN,ZA,CROPS,TEXTI,2.08
2019,IN,CH,CHEM1,CHEM1,2.08
2019,IN,MX,FABRI,ELECT,2.08
2019,IN,WM,COMPU,AIRTR,2.08
2019,IN,RU,CHEM1,EDUCA,2.08
2019,IN,FR,GASDI,HEALT,2.08
2019,IN,LU,MOTOR,COMPU,2.08
2019,IN,WF,RUBBE,MEAT4,2.08
2019,IN,WF,BEVER,RECRE,2.08
2019,IN,BR,PLAST,BIOGA,2.08
2019,IN,WA,OFFIC,NONME,2.08
2019,IN,NL,WEARI,HEALT,2.08
2019,IN,WM,TOBAC,WHOLE,2.08
2019,IN,WF,RUBBE,WEARI,2.08
2019,IN,CN,MOTOR,ELEC5,2.08
2019,IN,PL,RUBBE,MACHI,2.08
2019,IN,WF,FISH5,MEATA,2.08
2019,IN,AU,TRANS,BITUM,2.08
2019,IN,RU,CHEM1,RETA1,2.08
2019,IN,WM,VEGET,WOOD1,2.08
2019,IN,WA,FINAN,WEARI,2.08
2019,IN,BE,CHEM1,BEVER,2.08
2019,IN,WA,FABRI,LANDT,2.08
2019,IN,KR,RUBBE,TRANS,2.08
2019,IN,WE,RADIO,CONST,2.08
2019,IN,WA,SUPPO,LEATH,2.08
2019,IN,WM,RADIO,ELEC2,2.08
2019,IN,WE,GLASS,CONST,2.08
2019,IN,WM,SUGA1,SUGA1,2.07
2019,IN,WA,MOTOR,ELEC4,2.07
2019,IN,GB,RUBBE,RETA1,2.07
2019,IN,ES,KEROS,SUPPO,2.07
2019,IN,ES,GASDI,BUSIN,2.07
2019,IN,CN,FABRI,BITUM,2.07
2019,IN,FR,CHEM1,HOTEL,2.07
2019,IN,TR,TEXTI,WHOLE,2.07
2019,IN,DE,ALUM1,FABRI,2.07
2019,IN,DE,ELECT,MEDIC,2.07
2019,IN,CN,ELECT,PLAST,2.07
2019,IN,WA,MOTO1,NATUR,2.07
2019,IN,WA,LIQUE,TRANS,2.07
2019,IN,MX,CERAM,RUBBE,2.07
2019,IN,WF,GASDI,BEVER,2.07
2019,IN,DK,LEATH,BUSIN,2.07
2019,IN,ZA,CHEM1,FOOD3,2.07
2019,IN,US,NONME,CRUDE,2.07
2019,IN,ES,WEARI,OFFIC,2.07
2019,IN,WM,CROPS,PAPE4,2.07
2019,IN,PT,CHEM1,BIODI,2.07
2019,IN,WL,TEXTI,INERT,2.07
2019,IN,NL,MOTOR,PUBLI,2.07
2019,IN,WF,BEVER,RAWMI,2.07
2019,IN,CA,FOOD5,RAWMI,2.07
2019,IN,NL,FOOD5,MEATC,2.07
2019,IN,WM,CHEM1,PLANT,2.07
2019,IN,WA,ELEC1,NATUR,2.07
2019,IN,US,FABRI,BEVER,2.07
2019,IN,BE,BASIC,FURNI,2.07
2019,IN,JP,MEDIC,MACHI,2.07
2019,IN,NL,SEACO,TEXTI,2.07
2019,IN,WA,LANDT,PROCE,2.07
2019,IN,WL,TEXTI,BIOGA,2.07
2019,IN,FR,HOTEL,CHEM1,2.07
2019,IN,KR,VEGE1,EDUCA,2.07
2019,IN,DE,MOTO1,TRANS,2.06
2019,IN,ZA,ALUM1,BASIC,2.06
2019,IN,WL,RADIO,93197,2.06
2019,IN,US,WOODW,WHOLE,2.06
2019,IN,WA,VEGE1,LANDT,2.06
2019,IN,KR,FORES,CONST,2.06
2019,IN,BE,VEGET,BEVER,2.06
2019,IN,ID,GLASS,CONST,2.06
2019,IN,WM,CROPS,SUPPO,2.06
2019,IN,DK,SEACO,FABRI,2.06
2019,IN,WA,FINAN,MOTO1,2.06
2019,IN,WF,MOTOR,ELEC2,2.06
2019,IN,AU,FABRI,MOTO1,2.06
2019,IN,RO,CROPS,RAWMI,2.06
2019,IN,WA,SALEM,FOOD5,2.06
2019,IN,KR,ELECT,RUBBE,2.06
2019,IN,WA,SEACO,VEGET,2.06
2019,IN,GB,BUSIN,POSTT,2.06
2019,IN,WA,OFFIC,NATUR,2.06
2019,IN,WL,GASDI,CROPS,2.06
2019,IN,US,RUBBE,BIOGA,2.06
2019,IN,WF,RUBBE,BEVER,2.06
2019,IN,ID,RADIO,POSTT,2.06
2019,IN,DE,RETA1,SANDC,2.06
2019,IN,GB,HEAVY,WOODW,2.05
2019,IN,DE,RUBBE,TRANS,2.05
2019,IN,US,FOOD5,RAWMI,2.05
2019,IN,DE,BUSIN,93197,2.05
2019,IN,AU,PAPER,FURNI,2.05
2019,IN,WF,BEVER,FINAN,2.05
2019,IN,WM,MEATC,KEROS,2.05
2019,IN,CA,BASIC,CHEM1,2.05
2019,IN,FR,GASDI,RECRE,2.05
2019,IN,SE,RESEA,RESEA,2.05
2019,IN,JP,WHOLE,MOTO1,2.05
2019,IN,SE,BUSIN,MACHI,2.05
2019,IN,MX,RADIO,WHOLE,2.05
2019,IN,WA,AIRTR,OFFIC,2.05
2019,IN,WM,HEAVY,EDUCA,2.05
2019,IN,WE,GASDI,RUBBE,2.05
2019,IN,WF,RUBBE,RUBBE,2.05
2019,IN,BE,FABRI,DAIRY,2.05
2019,IN,JP,LEATH,LEATH,2.05
2019,IN,AU,RUBBE,MOTO1,2.05
2019,IN,CN,ELECT,INSUR,2.05
2019,IN,WA,SALEM,INLAN,2.05
2019,IN,KR,RADIO,MOTO1,2.05
2019,IN,WM,OILSE,MEMBE,2.05
2019,IN,WF,VEGET,RECRE,2.05
2019,IN,AU,RUBBE,LANDT,2.05
2019,IN,WM,FOOD5,FOUND,2.05
2019,IN,RO,BASIC,POSTT,2.05
2019,IN,JP,HEAVY,ELEC6,2.05
2019,IN,BE,FABRI,MACHI,2.05
2019,IN,WM,FOOD5,HOTEL,2.05
2019,IN,DE,RETA1,WHOLE,2.05
2019,IN,WA,EDUCA,FOOD5,2.05
2019,IN,CN,TEXTI,WHOLE,2.05
2019,IN,HU,RUBBE,OFFIC,2.05
2019,IN,MX,FURNI,EDUCA,2.05
2019,IN,WE,GASDI,GLASS,2.04
2019,IN,JP,RADIO,RADIO,2.04
2019,IN,WA,FURNI,ANTHR,2.04
2019,IN,AU,FURNI,FABRI,2.04
2019,IN,WF,FABRI,FOOD5,2.04
2019,IN,WA,SEACO,POSTT,2.04
2019,IN,WF,MOTOR,FOOD4,2.04
2019,IN,ID,RUBBE,TOBAC,2.04
2019,IN,WM,TOBAC,ALUM1,2.04
2019,IN,WF,MOTOR,INLAN,2.04
2019,IN,ES,GASDI,HEAVY,2.04
2019,IN,WF,BEVER,BEVER,2.04
2019,IN,ZA,MOTO1,AIRTR,2.04
2019,IN,PL,TEXTI,FABRI,2.04
2019,IN,WA,MOTO1,PRIVA,2.04
2019,IN,WA,NAPHT,BUSIN,2.04
2019,IN,FR,ALUM1,MACHI,2.04
2019,IN,WF,LUBRI,CONST,2.04
2019,IN,DE,CHEM1,CATTL,2.04
2019,IN,ES,ALUM1,BASIC,2.04
2019,IN,MX,CERAM,MACHI,2.04
2019,IN,SE,PROCE,FISHF,2.04
2019,IN,WA,TEXTI,GASDI,2.04
2019,IN,WF,FISH5,MEAT1,2.04
2019,IN,PL,FABRI,TRANS,2.04
2019,IN,JP,CHEM1,HOTEL,2.04
2019,IN,WL,ELECT,ELEC2,2.04
2019,IN,WM,GASDI,PROCE,2.04
2019,IN,ES,SUPPO,WHOLE,2.04
2019,IN,WM,FISH5,INSUR,2.04
2019,IN,WM,BASIC,CONST,2.04
2019,IN,ID,ELECT,BITUM,2.04
2019,IN,NL,ELECT,REALE,2.04
2019,IN,MX,CROPS,RAWMI,2.04
2019,IN,WM,MOTO1,ALUM1,2.04
2019,IN,GR,LEAD1,CONST,2.04
2019,IN,IT,OFFIC,HEALT,2.04
2019,IN,RU,CERAM,CONST,2.04
2019,IN,IE,WHOLE,FABRI,2.04
2019,IN,TR,PLAST,TEXTI,2.03
2019,IN,FR,VEGE1,RAWMI,2.03
2019,IN,US,CERAM,RESEA,2.03
2019,IN,DK,SEACO,TRAN2,2.03
2019,IN,FR,COPP1,CONST,2.03
2019,IN,CN,KEROS,BASIC,2.03
